1,233,-224
1,5148,-13
1,5148,-41
1,4064,-200
1,4064,-200
1,3951,-130
1,3951,165
1,5189,-2
1,5189,-2
1,1294,-1105
1,1294,-286
1,3978,-49
1,3978,-50
1,364,-11
1,364,-11
1,1445,25
1,1445,26
1,5191,-459
1,5191,103
1,686,-175
1,686,-259
3,3944,-20
3,3944,-49
1,2769,-60
1,2769,91
3,748,-1233
3,748,-3003
3,1412,-4075
3,1412,-12360
3,2581,-13
3,2581,-15
1,5132,17
1,5132,-83
1,3156,-185
1,3156,-213
1,4060,-1702
1,4060,4248
1,4052,768
1,4052,13158
1,5100,-309
1,5100,40
1,4653,-105
1,4653,10
3,5162,-185
3,5162,-432
1,668,-1950
1,668,-378.5
3,3139,-8
3,3139,-8
3,1830,-1
3,1830,-2
1,4109,453
1,4109,2940
1,726,-138
1,726,-146
1,1399,-218
1,1399,-20
1,4782,1
1,4782,3
1,1327,-40
1,1327,-132
1,1436,-184
1,1436,271
1,346,-173
1,346,794
1,745,-1048
1,745,-160
1,806,94
1,806,409
3,3955,-150
3,3955,-219
1,4382,-81
1,4382,-83
1,3510,-115
1,3510,40
1,5195,-325
1,5195,-438
1,5200,75
1,5200,624
1,713,-182
1,713,77
3,665,-4712
3,665,-6615
3,5090,-42
3,5090,-92
3,5091,-29
3,5091,-218
1,5199,-35
1,5199,-29
3,2923,-39
3,2923,-73
1,52,-15
1,52,49
1,51,-19
1,51,-23
3,2921,-31
3,2921,-135
3,5067,-15
3,5067,-15
1,4610,-21
1,4610,-21
3,5066,-21
3,5066,-21
1,3161,-47
1,3161,-47
1,2767,-40
1,2767,-98
3,1363,-26
3,1363,-31
3,2726,-404
3,2726,-907
3,558,-1
3,558,-5
1,4148,882
1,4148,4874
3,557,-13
3,557,-23
1,4514,6
1,4514,29
1,3188,-13
1,3188,-23
1,749,-442.2
1,749,1381.8
1,5198,-35
1,5198,-28
1,4750,-7
1,4750,12
1,3113,-12
1,3113,-7
1,4991,-3
1,4991,-3
3,3975,-4
3,3975,-5
3,3973,-3
3,3973,-3
3,739,-134
3,739,-327
3,5200,-242
3,5200,-496
3,4610,-5
3,4610,-5
3,4605,-24
3,4605,-24
1,3066,27
1,3066,27
3,678,-100
3,678,-100
3,3215,-24
3,3215,-24
3,5121,-112
3,5121,-112
3,3157,-232
3,3157,-619
1,4748,-49
1,4748,-26
1,4805,23
1,4805,54
1,4916,3
1,4916,5
1,3017,-439
1,3017,-399
3,4336,-53
3,4336,-91
3,1388,-415
3,1388,-1150
1,573,-137
1,573,44
1,988,-1
1,988,-1
1,838,-25
1,838,-12
3,3527,-2
3,3527,-2
1,4426,-34
1,4426,31
1,181,-10
1,181,10
1,887,131
1,887,171
1,1391,-5
1,1391,-5
1,3938,-30
1,3938,130
1,70,-27
1,70,-27
1,2631,-12
1,2631,-15
1,71,-16
1,71,-16
1,2624,-6
1,2624,-20
1,2598,-107
1,2598,-107
1,2593,-11
1,2593,37
1,5181,-15
1,5181,-15
1,446,-63
1,446,-150
1,671,2088
1,671,3040.5
3,1945,-3
3,1945,-4
3,5204,-176
3,5204,-312
1,674,-81
1,674,375
3,4514,-8
3,4514,-23
3,644,-151
3,644,-452
3,1883,-34
3,1883,-53
1,2998,-10
1,2998,-10
3,4581,-6
3,4581,-6
1,5122,-943
1,5122,12509
1,2176,4
1,2176,-59
3,747,-187.5
3,747,-633.5
1,1383,10
1,1383,23
1,2312,3
1,2312,2
1,5064,-8
1,5064,-8
1,2222,-43
1,2222,35
3,3402,-7
3,3402,-7
1,1636,-11
1,1636,-15
1,1382,-5
1,1382,-7
1,1413,-1828
1,1413,-1423
3,1435,-166
3,1435,-403
1,78,-881
1,78,-143
1,647,-262
1,647,-31
1,858,-149
1,858,-126
1,739,-434
1,739,-285
1,889,58
1,889,732
1,4486,-1
1,4486,-1
3,3962,-14
3,3962,-14
1,925,121
1,925,313
1,5221,-82
1,5221,-82
1,1799,-48
1,1799,102
1,5091,-254
1,5091,-194
1,3486,-29
1,3486,-100
1,5222,-6
1,5222,-8
1,5178,-50
1,5178,-68
1,2802,-1600
1,2802,-2204
3,672,-163
3,672,-2093
3,1444,-4
3,1444,-8
3,4426,-5
3,4426,-16
3,4732,-3
3,4732,-6
3,3958,-23
3,3958,-47
3,3834,-13
3,3834,-17
3,3521,-4
3,3521,-4
3,2579,-4
3,2579,-4
3,4472,-1
3,4472,-1
1,84,307
1,84,1081
1,37,-354
1,37,234
1,724,-19
1,724,-19
1,86,-1444
1,86,-563
1,3078,18
1,3078,-12
1,1293,-114
1,1293,-1
3,2616,-157
3,2616,-214
3,5086,-8
3,5086,-8
3,2219,-27
3,2219,-65
1,673,375
1,673,4120
1,4059,-4205
1,4059,9617
3,2534,-1
3,2534,-1
1,3322,-1
1,3322,-1
1,171,-6100
1,171,-6190
1,4431,0
1,4431,0
1,4523,-100
1,4523,-100
1,4050,-290
1,4050,3968
1,4676,-45
1,4676,2331
1,1751,31
1,1751,172
1,5228,-219
1,5228,-322
3,2782,-26
3,2782,-34
1,633,-66
1,633,7
1,5227,-84
1,5227,-86
1,1364,-216
1,1364,-153
1,1326,279
1,1326,557
3,270,-205
3,270,-827
3,4110,-10
3,4110,-20
3,1750,-24
3,1750,-38
3,3140,-3
3,3140,-3
1,902,-39
1,902,-11
1,661,-3847
1,661,-2995
1,2219,-516
1,2219,-394
1,276,-516
1,276,416
1,554,-74
1,554,142
1,5086,-32
1,5086,-32
1,2204,-272
1,2204,8
1,1441,-124
1,1441,129
3,3898,-65
3,3898,-69
1,890,-179
1,890,-80
1,5014,-20
1,5014,-20
3,3811,-13
3,3811,-13
1,5003,-19
1,5003,-23
3,3950,-4
3,3950,-29
3,3757,-1
3,3757,-1
1,751,-371
1,751,-1795
1,5149,-173
1,5149,-26
1,5141,-66
1,5141,26
1,5153,-51
1,5153,66
1,5152,-89
1,5152,-142
1,1724,-15
1,1724,-15
1,5204,177
1,5204,161
1,4381,-67
1,4381,-69
1,860,-43
1,860,54
1,778,-12
1,778,83
3,707,-61
3,707,-120
1,1434,-360
1,1434,130
1,325,-1934
1,325,-833
1,344,-340
1,344,729
1,4732,-10
1,4732,3
1,3962,-56
1,3962,-56
1,327,-287
1,327,450
1,272,-316
1,272,53
3,343,-51
3,343,-66
1,1346,-163
1,1346,332
1,1343,-559
1,1343,-390
1,840,-382
1,840,-271
1,3079,-56
1,3079,-79
1,3077,-2
1,3077,34
1,1421,-1100
1,1421,-1864
