1057,3,-14
3709,3,8
5297,1,-173
5298,1,42
2756,1,-2
123,3,32
2554,3,2
707,1,34
1329,1,90
5192,1,27
244,1,360
1764,1,-1
298,1,349
638,1,10
2828,1,-2
3139,1,10
5293,1,5
3817,3,2
766,4,1
1300,4,5
4739,4,14
4772,4,6
2803,4,21
1451,4,14
4763,1,10
5186,3,-9
1442,1,84
1794,1,278
2923,1,136
599,1,1
365,4,47
3763,1,-1
329,1,266
1421,4,4
4150,4,21
2179,1,418
2217,1,3
3145,1,140
85,1,610.5
1343,3,22
242,1,0
330,1,1155
5306,1,0
5307,1,4
179,1,-1
2378,1,-1
3159,3,63
1387,4,0
5265,1,-241
5090,1,103.8
5066,1,-22
3777,1,0
3756,3,-1
3496,4,0
3949,1,0
3761,4,-1
3936,4,6
3887,4,12
4523,3,-25
4605,4,0
4151,4,773
2564,3,-9
5296,3,11
3107,3,10
2731,1,0
2964,1,16
5121,4,0
5120,4,0
2864,1,0
5325,4,39
1412,4,1001
276,4,184
4776,1,119
4114,1,5727
37,4,23
2990,1,6
3518,1,80
2518,1,-24
5332,4,15
3156,4,47
1869,4,0
4426,4,5
5226,4,21
2924,4,11
2173,4,156
633,4,13
2219,4,1
4751,1,17
4366,3,-22
2933,1,5
5328,4,1636
5329,4,0
3184,1,13
4772,1,64
3757,1,-6
3673,3,0
5339,4,0
3068,4,0
5337,4,11
2863,1,-10
2185,3,-59
2167,3,-28
3854,3,30
68,1,538
4742,1,14
4652,1,148
3690,1,14
3004,4,2
4503,4,0
5345,4,2
3895,4,10
1302,3,20
3854,1,45
123,1,235
1425,3,15
3915,1,16
3084,1,0
3758,1,-2
749,4,206.5
3927,1,0
4055,3,-1850
365,3,-12
368,3,23
359,3,423
5268,1,3
224,1,0
723,1,21
3168,1,25
4548,1,-10
3569,1,1
5347,1,-6
5348,1,43
5350,1,710
5329,1,-198
5252,1,0
5251,1,0
5250,1,-1
5249,1,0
5351,1,0
1297,1,457.3
2957,1,8
1817,1,0
5349,1,-5
3620,1,0
1252,1,10
1423,1,144
3593,1,-1
733,1,0
4806,1,-3
4656,1,0
118,1,4
3438,1,0
1896,3,6
4469,3,0
4382,4,1
808,1,29
1303,4,29
3702,3,-27
5085,4,39
1434,4,62
325,4,157
272,4,115
5331,1,1
3958,1,-13
5076,4,-4
2060,4,6
5230,1,155
5355,1,38
5352,1,15
5346,1,9
5274,1,745
5356,1,0
36,1,383
2494,1,-40
148,3,-15
5328,1,16941
663,3,506.3
5358,1,12
1304,1,12
1668,1,11
300,1,606
1628,1,1
299,1,500
303,1,501
4053,1,11588
2959,1,19
2984,1,1
4436,1,0
3492,1,-1
5233,1,-9
3922,1,26
5371,1,384.5
4156,1,0
3523,1,-1
4149,1,-308
1623,1,-3
4472,1,-6
698,1,18
545,3,-98
563,3,-38
554,3,18
1331,3,-8
526,3,-8
1786,1,11
5354,1,0
4573,1,-31
556,1,-23
784,3,-96
928,3,-38
3243,3,11
5226,1,235
2924,1,122
1444,1,0
1868,1,14
1365,1,122
2773,1,0
1387,3,0
229,1,1331
4786,1,9
5380,3,-91
4470,3,-2
5381,3,-41
4749,1,24
449,1,58
4614,1,3
1341,1,24
3707,3,-1
728,4,41
801,4,47
806,4,30
4746,1,22
840,4,36
648,4,47
745,4,52
906,4,8
887,4,50
666,4,471
665,4,440
3899,1,-2
74,1,95
5113,1,15
2622,1,0
5269,1,0
1331,1,199
5325,1,265
5117,1,775
4098,1,-528
4292,3,-13
649,3,2
641,3,97
4046,1,3451
995,1,9
4152,1,21640
3181,1,-117
5116,1,655
2174,1,1585
3837,4,0
257,1,1760
179,3,0
5327,3,39
840,3,43
5115,3,-2
3887,3,146
5102,1,432.5
5044,1,-6
5130,3,5
563,1,56
223,1,1
114,1,2
1980,4,4
3989,4,-1
4990,1,-4
3917,1,0
4606,1,13
1363,1,486
2947,1,24
3978,4,4
3528,3,0
1398,3,-26
3050,3,2
3133,3,13
5134,1,0
2574,1,-18
3075,4,21
5357,1,-10
2755,1,-18
925,4,15
748,4,199
3838,1,-2
5157,1,18
3136,4,0
3396,1,10
894,1,-1
5027,3,36
3148,3,-3
1401,3,0
5328,3,1288
2717,3,-1
3164,3,10
558,1,3
574,1,1
235,1,312
4057,1,2214
4360,1,-1571
3024,1,-1
4807,1,0
2362,1,6
4733,1,10
4802,1,9
4917,1,0
1296,1,193.5
4745,1,0
4744,1,5
663,1,3240.8
3134,3,-125
749,3,47.2
794,1,21
1340,1,6
5259,1,-4
5074,3,-162
5268,3,11
3172,1,310
5325,3,92
3872,1,7
5291,4,1
3763,3,-1
5127,4,2
5291,3,0
636,3,9
1786,3,7
3516,3,28
5269,4,0
2559,1,-3
3367,3,0
2521,1,-48
5395,1,75
1401,1,0
804,1,68
649,1,1
5394,1,3
5288,1,10
3041,1,45
3230,1,10
3141,1,0
5383,1,0
2915,1,40
2912,1,448
650,1,-11
4375,1,-1
2953,1,19
2956,1,38
2960,1,24
3352,1,-3
706,1,62
3918,1,0
3617,1,2
1799,3,10
3612,1,106
109,1,28
2291,1,2
2335,1,2
3704,1,0
5331,3,2
4692,3,200
363,1,161
4547,1,0
2715,4,0
3091,4,0
2858,3,1
891,3,-234
3994,1,9
5398,1,3
5397,1,27
5359,3,600
5396,1,21
4060,4,430
987,3,-8
3532,3,-2
1292,1,2
3218,3,-1
4737,3,22
159,3,7
2220,1,10
890,3,67
5352,3,17
3839,1,0
3045,4,0
4511,4,17
949,1,5
3692,3,11
874,1,0
5404,4,0
820,1,11
3714,1,17
2167,1,11
2804,1,0
5378,1,600
3221,1,298
3193,1,370
5402,1,13
891,1,151
4008,1,18
5332,1,231
564,1,31
4489,1,1
3115,1,3
4055,1,8802
1425,1,146
5103,1,86.6
5401,1,0
3051,1,10
4345,1,181
5264,1,-23
810,4,37
3148,4,115
1343,4,25
5285,4,12
3142,4,-3
5405,1,186
328,4,22
78,4,232.7
5407,4,0
4380,4,0
2579,4,0
4147,4,367
161,3,-222
5379,1,0
5203,1,105
5326,1,74
713,4,-2
5132,4,1
1869,1,0
575,1,1
542,1,0
1328,1,58
1802,1,530
549,1,-4
1789,1,449
255,1,765
390,1,79
2925,1,194
357,1,97
540,1,72
156,1,26
5225,4,7
336,1,495
353,1,250
5255,3,-59
5419,4,0
5418,4,0
5420,4,0
4497,1,4
99,1,-4
5206,3,-151
3221,4,21
3254,4,6
3494,4,-1
1875,4,0
5355,4,10
5353,4,6
3964,1,-7
5422,1,94
807,1,110
812,1,52
1410,1,0
4515,4,-4
3124,4,5
4790,1,62
4741,1,44
5262,3,2
3530,3,-2
3533,3,-5
5424,1,26
4380,1,22
5423,1,-5
5240,1,-18
772,4,3
222,1,0
5422,3,10
5355,3,-63
3740,3,20
2326,1,6
664,4,172
4738,4,12
2726,4,23
5304,1,0
833,1,33
91,1,874
774,1,0
688,1,20
1437,1,83
1437,2,24
575,2,5
542,2,1
1328,2,3
1802,2,30
549,2,4
1789,2,20
255,2,52
390,2,15
2925,2,17
2859,1,1
4785,3,5
5133,1,-61
5372,1,1
5356,3,-136
2731,3,-187
650,3,-6
2802,4,138
2520,1,12
2231,1,-2
5206,1,30
1446,1,28
1367,1,194
371,1,844
2520,4,3
2530,4,4
5337,1,166
4117,1,3618
3758,4,-1
3955,1,75
3937,1,9
5075,1,703
190,4,196
809,1,63
4512,4,24
4549,4,0
859,3,19
3559,3,-24
4606,3,0
5327,1,143
13,1,15
392,3,-53
3044,1,14
3045,1,1
3114,1,9
2917,1,280
2735,1,1
3515,1,61
5432,3,-11
750,4,276
4107,4,424
3942,4,3
81,1,671.5
5370,4,0
5334,4,40
5226,3,24
3171,4,-4
5367,3,-1
2925,3,-35
662,3,565.8
238,3,702
5353,1,45
370,1,0
5434,3,10
5433,3,8
4177,3,-3
2361,1,0
5406,1,0
743,3,23
5059,1,48
3491,1,0
2728,1,0
237,1,1
1029,1,-6
847,1,35
1026,1,53
1025,1,10
3485,1,13
3399,3,-11
3537,1,0
1949,1,2
2554,1,0
3932,1,-3
3933,1,296
5391,1,143
4657,1,0
2492,3,0
