10496,ESTD-25,"Escalera de tijera doble, tipo ll, 5 escalones, TRUPER",6.92,Pieza,2254.31,1800,1875,1551.72,2047.41,Truper,30191501,7506240000000
10497,ESTD-26,"Escalera de tijera doble, tipo ll, 6 escalones, TRUPER",8.72,Pieza,2715.52,2150,2228.45,1853.45,2456.9,Truper,30191501,7506240000000
10498,ESTD-27,"Escalera de tijera doble, tipo ll, 7 escalones, TRUPER",10.2,Pieza,3004.31,2400,2487.07,2068.97,2715.52,Truper,30191501,7506240000000
10509,CAB-5432-18-A,"Línea vida absorbedor impacto doble brazo gancho grande,ANSI",2.492,Pieza,1564.66,1250,1288.79,1077.59,1422.41,Truper,31152000,7506240000000
10510,CAB-5430-18-A,"Línea de vida 1.8m cinta poliéster, absorbedor impacto, ANSI",1.218,Pieza,806.03,595,668.1,512.93,728.45,Truper,31152000,7506240000000
10539,CPE-16N,"Caja para pesca de 16' con 3 bandejas deslizables, TRUPER",1.37,Pieza,211.21,169,174.14,145.69,191.38,Truper,31261500,7506240000000
10545,LLUDA,"Llave para adaptadores de disco std y mm, TRUPER",0.249,Pieza,107.76,79,88.79,68.1,97.41,Truper,27111700,7506240000000
10547,EXTM-12,"Extensión de acero para rodillo, 1.2 m, TRUPER",0.295,Pieza,47.41,35,38.79,30.17,43.1,Truper,31211906,7506240000000
10548,EXTM-24,"Extensión de acero para rodillo, 2.4 m, TRUPER",0.52,Pieza,80.17,59,66.38,50.86,73.28,Truper,31211906,7506240000000
10549,EXTM-30,"Extensión de acero para rodillo, 3 m, TRUPER",0.625,Pieza,93.97,69,77.59,59.48,84.48,Truper,31211906,7506240000000
10553,ATJ,"Azadón jardinero Classic, mango de madera 54', TRUPER",0.816,Pieza,161.21,119,133.62,102.59,145.69,Truper,27112002,7506240000000
10555,ATJ-KID,"Azadón para niños con mango de 42', TRUPER",0.55,Pieza,107.76,79,88.79,68.1,97.41,Truper,60124511,7506240000000
10562,ATJ-C,"Azadón tomatero, mango corto de madera 18', TRUPER",0.61,Pieza,93.97,69,77.59,59.48,84.48,Truper,27112002,7506240000000
10564,CAS-NX,"Casco de seguridad ala ancha, naranja, TRUPER",0.455,Pieza,154.31,115,128.45,99.14,142.24,Truper,46181704,7506240000000
10565,ATM,"Azadón mezclero, cabeza forjada 10', mango de 60', TRUPER",1.785,Pieza,383.62,285,314.66,245.69,349.14,Truper,27112002,7506240000000
10566,CAS-AX,"Casco de seguridad ala ancha, amarillo, TRUPER",0.454,Pieza,154.31,115,128.45,99.14,142.24,Truper,46181704,7506240000000
10567,CAS-BX,"Casco de seguridad ala ancha, blanco, TRUPER",0.459,Pieza,154.31,115,128.45,99.14,142.24,Truper,46181704,7506240000000
10568,CUL,"Cultivador forjado, 4 dientes, mango de madera 54', TRUPER",0.903,Pieza,161.21,119,133.62,102.59,145.69,Truper,27112002,7506240000000
10570,CAS-ZX,"Casco de seguridad ala ancha, azul, TRUPER",0.451,Pieza,154.31,115,128.45,99.14,142.24,Truper,46181704,7506240000000
10572,CAS-VX,"Casco de seguridad ala ancha, verde, TRUPER",0.451,Pieza,154.31,115,128.45,99.14,142.24,Truper,46181704,7506240000000
10573,CAS-RX,"Casco de seguridad ala ancha, rojo, TRUPER",0.454,Pieza,154.31,115,128.45,99.14,142.24,Truper,46181704,7506240000000
10599,CO-60P,"Concha plástica para carretillas CAT-60PL y TP-6/FF, TRUPER",4.08,Pieza,431.03,345,357.76,297.41,392.24,Truper,24101507,7506240000000
10617,LI-CA-130R,"Linterna de minero LED 160 lm, recargable, TRUPER EXPERT",0.286,Pieza,366.38,295,306.03,254.31,331.9,Expert,39112006,7506240000000
10638,GAN-MAV,"Portamanguera de plástico verde, TRUPER",0.28,Pieza,93.97,69,77.59,59.48,84.48,Truper,27112000,7506240000000
10639,GAN-MAB,"Portamanguera de plástico beige, TRUPER",0.28,Pieza,93.97,69,76.72,59.48,85.34,Truper,27112000,7506240000000
10643,MORCA-16T,"Martillo tubular 16 oz uña California Ripper, cara fresada",0.847,Pieza,133.62,105,107.76,90.52,119.83,Truper,27111602,7506240000000
10644,MORCA-20T,"Martillo tubular 20 oz uña California Ripper, cara fresada",1.106,Pieza,168.1,135,139.66,116.38,154.31,Truper,27111602,7506240000000
10645,PISO-5X,"Pistola de aluminio para sopletear, 5 boquillas, TRUPER",0.368,Juego,197.41,145,162.93,125,180.17,Truper,23153145,7506240000000
10647,PISO-363,"Pistola de aluminio para sopletear, 2 boquillas, TRUPER",0.346,Juego,185.34,135,150.86,116.38,168.1,Truper,23153145,7506240000000
10648,PISO-358,"Pistola plástica para sopletear, cuerpo de POM, TRUPER",0.171,Pieza,128.45,95,107.76,81.9,116.38,Truper,27131600,7506240000000
10662,ABT-500,"Disco para corte de metal, tipo 41, diámetro 9' EXPERT",0.32,Pieza,75,55,62.07,47.41,68.1,Expert,31191506,7506240000000
10668,ABT-372,Disco Tipo 27 de 4-1/2' x 6.5 mm desbaste acero inoxidable,0.156,Pieza,56.03,42,47.41,36.21,50.86,Truper,31191506,7506240000000
10671,BROU-MACH3/4X,"Juego de machimbrador, 3/4', con balero, TRUPER",0.06,Set,262.93,195,219.83,168.1,240.52,Truper,27112800,7506240000000
10672,BROU-MACH7/8X,"Juego de machimbrador, 7/8', con balero, TRUPER",0.079,Set,292.24,215,240.52,185.34,266.38,Truper,27112800,7506240000000
10674,BROU-J1X,"Broca router, jovel, 1', con balero, TRUPER",0.06,Pieza,262.93,195,219.83,168.1,240.52,Truper,27112821,7506240000000
10678,POCA-L,"Funda de carnaza para limas triangulares, TRUPER",0.098,Pieza,20.69,15,17.24,12.93,18.97,Truper,27112809,7506240000000
10742,MAROD-371,"Maneral de 4' para rodillo, TRUPER",0.105,Pieza,23.28,17,18.97,14.66,20.69,Truper,31211906,7506240000000
10745,MAJA-9X,"Maneral de 9', reforzado, con jaula para rodillo, TRUPER",0.329,Pieza,60.34,45,50.86,38.79,56.03,Truper,31211906,7506240000000
10746,FA-3M,"Flexómetro Auto-Lock contra impactos 3 m cinta 16 mm, TRUPER",0.168,Pieza,80.17,59,66.38,50.86,73.28,Truper,27111801,7506240000000
10747,FA-5M,"Flexómetro Auto-Lock contra impactos 5 m cinta 19 mm, TRUPER",0.265,Pieza,128.45,95,107.76,81.9,116.38,Truper,27111801,7506240000000
10749,FA-8M,"Flexómetro Auto-Lock contra impactos 8 m cinta 25 mm, TRUPER",0.475,Pieza,237.07,175,197.41,150.86,214.66,Truper,27111801,7506240000000
10757,LEN-NL,"Lentes de seguridad para láser rojo, TRUPER",0.081,Pieza,154.31,115,128.45,99.14,142.24,Truper,46181811,7506240000000
10759,BAP-150E,"Barreta para tierra dura 1'x150 cm, escoplo 67 mm, TRUPER",6.32,Pieza,556.03,445,461.21,383.62,504.31,Truper,27112017,7506240000000
10761,MAR-18F,"Martillo 18 oz uña recta, mango fibra de vidrio, TRUPER",0.823,Pieza,231.9,185,193.97,159.48,211.21,Truper,27111602,7506240000000
10763,CAB-5431-18-A,"Línea de vida 1.8m cuerda poliéster, absorbedor impacto,ANSI",1.403,Pieza,806.03,595,668.1,512.93,728.45,Truper,31152000,7506240000000
10770,LT-152,"Lona de polietileno reforzada 1.5x2 m, gris, 180g/m2, TRUPER",0.7,Pieza,85.34,69,71.55,59.48,79.31,Truper,31261601,7506240000000
10771,LT-35,"Lona de polietileno reforzada 3 x 5 m, gris, 180g/m2, TRUPER",3.076,Pieza,349.14,279,288.79,240.52,318.1,Truper,31261601,7506240000000
10772,LT-36,"Lona de polietileno reforzada 3 x 6 m, gris, 180g/m2, TRUPER",3.566,Pieza,409.48,329,340.52,283.62,375,Truper,31261601,7506240000000
10774,LT-47,"Lona de polietileno reforzada 4 x 7 m, gris, 180g/m2, TRUPER",5.533,Pieza,616.38,495,512.93,426.72,564.66,Truper,31261601,7506240000000
10776,LT-57,"Lona de polietileno reforzada 5 x 7 m, gris, 180g/m2, TRUPER",6.807,Pieza,780.17,625,642.24,538.79,711.21,Truper,31261601,7506240000000
10778,LT-69,"Lona de polietileno reforzada 6 x 9 m, gris, 180g/m2, TRUPER",11.04,Pieza,1228.45,985,1021.55,849.14,1116.38,Truper,31261601,7506240000000
10779,LT-710,"Lona de polietileno reforzada 7x10 m, gris, 180g/m2, TRUPER",12.76,Pieza,1521.55,1215,1262.93,1047.41,1375,Truper,31261601,7506240000000
10780,LT-914,"Lona de polietileno reforzada 9x14 m, gris, 180g/m2, TRUPER",21.76,Pieza,2737.07,2175,2254.31,1875,2478.45,Truper,31261601,7506240000000
10788,SE-96M,Blíster con 2 seguetas sierra sable 9' 6 DPP para madera,0.074,Par,142.24,105,116.38,90.52,128.45,Truper,27111500,7506240000000
10789,SE-126M,Blíster con 2 seguetas sierra sable 12' 6 DPP para madera,0.099,Par,154.31,115,128.45,99.14,142.24,Truper,27111500,7506240000000
10790,SE-614G,Blíster con 2 seguetas sierra sable 6' 10-14 DPP uso general,0.045,Par,87.93,65,73.28,56.03,80.17,Truper,27111500,7506240000000
10791,SE-914G,Blíster con 2 seguetas sierra sable 9' 10-14 DPP uso general,0.085,Par,128.45,95,107.76,81.9,116.38,Truper,27111500,7506240000000
10792,SE-1214G,Blíster con 2 seguetas sierra sable 12' 10-14DPP uso general,0.104,Par,168.1,125,142.24,107.76,154.31,Truper,27111500,7506240000000
10795,SE-614F,Blíster con 2 seguetas sierra sable 6' 14 DPP para metal,0.045,Par,87.93,65,73.28,56.03,80.17,Truper,27111500,7506240000000
10796,SE-618F,Blíster con 2 seguetas sierra sable 6' 18 DPP para metal,0.045,Par,87.93,65,73.28,56.03,80.17,Truper,27111500,7506240000000
10797,SE-624F,Blíster con 2 seguetas sierra sable 6' 24 DPP para metal,0.045,Par,87.93,65,73.28,56.03,80.17,Truper,27111500,7506240000000
10798,SE-818F,Blíster con 2 seguetas sierra sable 8' 18 DPP para metal,0.06,Par,116.38,85,94.83,73.28,103.45,Truper,27111500,7506240000000
10820,LEN-LS5,"Lentes de seguridad verdes, TRUPER Ultralite",0.029,Pieza,33.62,25,28.45,21.55,31.03,Truper,46181811,7506240000000
10821,LEN-LI/E,"Lentes de seguridad interior-exterior, TRUPER Ultralite",0.029,Pieza,33.62,25,28.45,21.55,31.03,Truper,46181811,7506240000000
10822,LEN-LEP,"Lentes de seguridad espejo plata, TRUPER Ultralite",0.029,Pieza,33.62,25,28.45,21.55,31.03,Truper,46181811,7506240000000
10823,LEN-LEZ,"Lentes de seguridad espejo azul, TRUPER Ultralite",0.029,Pieza,33.62,25,28.45,21.55,31.03,Truper,46181811,7506240000000
10824,LEDE-I/E,"Lentes de seguridad interior-exterior, TRUPER Vision",0.03,Pieza,60.34,45,50.86,38.79,56.03,Truper,46181811,7506240000000
10825,LEDE-EP,"Lentes de seguridad espejo plata, TRUPER Vision",0.03,Pieza,60.34,45,50.86,38.79,56.03,Truper,46181811,7506240000000
10826,LEDE-EZ,"Lentes de seguridad espejo azul, TRUPER Vision",0.03,Pieza,60.34,45,50.86,38.79,56.03,Truper,46181811,7506240000000
10847,GU-635,"Guantes para mecánico, alta sensibilidad, unitalla, TRUPER",0.091,Par,240.52,179,202.59,154.31,219.83,Truper,46181500,7506240000000
10848,GU-615,"Guantes para mecánico, palma reforzada, unitalla, TRUPER",0.065,Par,150.86,110,125,94.83,137.07,Truper,46181500,7506240000000
10849,GU-625,"Guantes para mecánico, alta visibilidad, unitalla, TRUPER",0.07,Par,223.28,165,185.34,142.24,202.59,Truper,46181500,7506240000000
10851,MAC-27F,"Martillo cabeza cónica 27 mm uña curva, mango fibra vidrio",0.722,Pieza,154.31,125,128.45,107.76,142.24,Truper,27111602,7506240000000
10852,MAC-29F,"Martillo cabeza cónica 29 mm uña curva, mango fibra vidrio",0.818,Pieza,180.17,145,150.86,125,162.93,Truper,27111602,7506240000000
10857,CHA-16NG,"Caja de herramienta, 16', negra",1.24,Pieza,*,75,*,64.66,71.55,Truper,31261500,7506240000000
10884,COMBO-100,"Rotomartillo/destornillador 1/2' 650W,caja herramienta y org",4.24,Set,935.34,815,771.55,702.59,849.14,Truper,23101502,7506240000000
10902,CHP-23R,"Caja para herramienta, 23'x17' con ruedas, mango telescópico",5.84,Pieza,857.76,695,719.83,599.14,788.79,Truper,31261500,7506240000000
10910,T-6FF,"Carretilla 6 ft3 imponchable, bastidores madera, TRUPER",17.1,Pieza,1715.52,1495,1422.41,1288.79,1564.66,Truper,24101507,7506240000000
10911,TP-6FF,"Carretilla 6 ft3 concha plástica,imponchable b/madera,TRUPER",14.52,Pieza,1487.07,1295,1228.45,1116.38,1349.14,Truper,24101507,7506240000000
10914,MAC-27T,"Martillo cabeza cónica 27 mm uña curva, mango tubular,TRUPER",0.898,Pieza,142.24,115,119.83,99.14,128.45,Truper,27111602,7506240000000
10916,LTP-4M,"Lima triángulo pesado 4', 34 dpp, con mango, TRUPER",0.064,Pieza,22.41,18,18.97,15.52,20.69,Truper,27111933,7506240000000
10917,LTP-5M,"Lima triángulo pesado 5', 34 dpp, con mango, TRUPER",0.09,Pieza,24.14,19,19.83,16.38,21.55,Truper,27111933,7506240000000
10918,LTR-6M,"Lima triangular 6' para machete, 34 dpp, con mango, TRUPER",0.099,Pieza,27.59,22,22.41,18.97,25,Truper,27111933,7506240000000
10921,LTR-7M,"Lima triangular 7' para machete, 36 dpp, con mango, TRUPER",0.148,Pieza,42.24,35,36.21,30.17,39.66,Truper,27111933,7506240000000
10922,LTR-8M,"Lima triangular 8' para machete, 36 dpp, con mango, TRUPER",0.151,Pieza,49.14,39,40.52,33.62,44.83,Truper,27111933,7506240000000
10927,TJA-2,"Talacho-pico, mango de madera 14', TRUPER",0.9,Pieza,161.21,119,133.62,102.59,145.69,Truper,27112000,7506240000000
10932,CDU-10XX,"Cinta para ducto 10m x 48mm, espesor 0.27mm, EXPERT",0.169,Pieza,53.45,39,43.1,33.62,48.28,Expert,31201500,7506240000000
10933,CDU-30XX,"Cinta para ducto 30m x 48mm, espesor 0.27mm, EXPERT",0.46,Pieza,142.24,105,116.38,90.52,128.45,Expert,31201500,7506240000000
10942,TRISE-435,"Triángulo de seguridad, 17', con estuche plástico, TRUPER",1.4,Pieza,237.07,175,197.41,150.86,214.66,Truper,55121700,7506240000000
10943,TRISE-290,"Triángulo de seguridad, 11', TRUPER",0.572,Pieza,128.45,95,107.76,81.9,116.38,Truper,55121700,7506240000000
10944,CDU-50XX,"Cinta para ducto 50m x 48mm, espesor 0.27mm, EXPERT",0.742,Pieza,223.28,165,185.34,142.24,202.59,Expert,31201500,7506240000000
10950,BOQ-TUR-LAVAS,"Boquilla turbo para LAVA-1600T y 2000T, TRUPER",0.105,Pieza,116.38,85,94.83,73.28,103.45,Truper,40151600,7506240000000
10952,BOQ-FLE-LAVAS,"Boquilla flexible para LAVA-1600T y 2000T, TRUPER",0.109,Pieza,116.38,85,94.83,73.28,103.45,Truper,40151600,7506240000000
10957,FIL-LAVAS,"Filtro para LAVA-1600T y 2000T, TRUPER",0.02,Pieza,116.38,85,94.83,73.28,103.45,Truper,40151600,7506240000000
10958,SOAP-LAVAS,"Dispensador jabón p/LAVA-1600T y 2000T, TRUPER",0.145,Pieza,249.14,185,206.03,159.48,228.45,Truper,31162800,7506240000000
10970,BC-12M,"Berbiquí profesional 12' perilla de madera, TRUPER",0.945,Pieza,711.21,525,590.52,452.59,642.24,Truper,27111515,7506240000000
11008,BPJ-5B,"Bieldo para paja, 5 dientes, mango largo 48', cabeza grande",2.147,Pieza,564.66,415,461.21,357.76,512.93,Truper,27112000,7506240000000
11012,BPJ-4C,"Bieldo para paja, 4 dientes, mango 34', puño 'Y', TRUPER",1.82,Pieza,426.72,315,357.76,271.55,383.62,Truper,27112000,7506240000000
11015,BPJ-5C,"Bieldo para paja, 5 dientes, mango 34', puño 'Y', TRUPER",1.833,Pieza,452.59,335,375,288.79,409.48,Truper,27112000,7506240000000
11018,BJ-4P,"Bieldo para jardín, 4 dientes, mgo 29', puño 'Y', TRUPER",1.727,Pieza,387.93,289,323.28,249.14,352.59,Truper,27112000,7506240000000
11029,DES-330,"Desmalezadora a gasolina 33 cc mango tipo 'bici', 18' corte",11.46,Pieza,4094.83,3550,3405.17,3060.34,3698.28,Truper,27112014,7506240000000
11031,DES-430,"Desmalezadora a gasolina 43 cc mango 'bici', 18' corte",12.2,Pieza,4439.66,3850,3663.79,3318.97,4008.62,Truper,27112014,7506240000000
11032,DES-520,"Desmalezadora a gasolina 52 cc mango tipo 'bici', 18' corte",12.12,Pieza,4870.69,4250,4008.62,3663.79,4439.66,Truper,27112014,7506240000000
11039,PCY-PE,"Pala cuadrada T-1000, puño 'Y', TRUPER",1.453,Pieza,185.34,149,154.31,128.45,168.1,Truper,27112004,7506240000000
11095,PIPI-420,"Pistola para pintar LVMP vaso aluminio, 1.4 mm, TRUPER",0.738,Pieza,366.38,295,306.03,254.31,331.9,Truper,31211908,7506240000000
11097,PIPI-410,"Pistola p/retoque gravedad HVLP vaso plástico, 1 mm, TRUPER",0.465,Pieza,366.38,295,306.03,254.31,331.9,Truper,31211908,7506240000000
11098,PIPI-400,"Pistola para retoque LVMP vaso aluminio, 0.5 mm, TRUPER",0.36,Pieza,245.69,195,202.59,168.1,223.28,Truper,31211908,7506240000000
11102,MAN-ASPI-G1,"Manguera de 1.9 m para aspiradoras 3, 4, 5 y 6 gal, TRUPER",0.57,Pieza,443.97,325,366.38,280.17,400.86,Truper,47121602,7506240000000
11103,MAN-ASPI-G2,"Manguera de 2.1 m para aspiradoras 12 y 16 gal, TRUPER",1.08,Pieza,504.31,375,418.1,323.28,461.21,Truper,47121602,7506240000000
11104,GACO-11,"Gancho multiusos para colgar, 10 cm, TRUPER",0.144,Pieza,66.38,49,55.17,42.24,59.48,Truper,31162600,7506240000000
11107,EP-23X,"Escoba plástica para jardín, flexible, 23 dientes, mango 48'",0.677,Pieza,119.83,89,99.14,76.72,109.48,Truper,27112027,7506240000000
11108,PLAP-10R,"Plastiprotector 5 x 2 m, uso rudo, TRUPER",0.126,Pieza,24.14,18,19.83,15.52,22.41,Truper,31261601,7506240000000
11109,PLAP-15L,"Plastiprotector 5 x 3 m, uso ligero, TRUPER",0.126,Pieza,23.28,17,18.97,14.66,20.69,Truper,31261601,7506240000000
11131,CA-36M,"Cavador mangos de acero 45', TRUPER",4.51,Pieza,443.97,355,366.38,306.03,400.86,Truper,27112000,7506240000000
11133,HM-4FX,"Hacha Michigan 4 lb, mango fibra de vidrio 34', TRUPER",2.775,Pieza,469.83,375,383.62,323.28,426.72,Truper,27112005,7506240000000
11135,MD-10FX,"Marro demoledor 10 lb, mango fibra de vidrio 36', TRUPER",5.96,Pieza,719.83,575,590.52,495.69,650.86,Truper,27111600,7506240000000
11137,TJR-8FX,"Hacha para rajar madera 8 lbs, mango fibra de vidrio 36'",5.047,Pieza,616.38,495,512.93,426.72,564.66,Truper,27112005,7506240000000
11139,CHA-14NC,"Caja para herramienta de 14' con compartimentos, TRUPER",0.786,Pieza,142.24,115,119.83,99.14,128.45,Truper,31261500,7506240000000
11141,CHA-16NC,"Caja para herramienta de 16' con compartimentos, TRUPER",1.32,Pieza,231.9,185,193.97,159.48,211.21,Truper,31261500,7506240000000
11143,CHA-19NC,"Caja para herramienta de 19' con compartimentos, TRUPER",1.95,Pieza,292.24,235,245.69,202.59,266.38,Truper,31261500,7506240000000
11145,CHA-22NC,"Caja para herramienta de 22' con compartimentos, TRUPER",2.52,Pieza,431.03,345,357.76,297.41,392.24,Truper,31261500,7506240000000
11147,PRY-P4,"Pala redonda #4 T-2000, puño 'Y', TRUPER",1.792,Pieza,271.55,215,223.28,185.34,245.69,Truper,27112004,7506240000000
11149,PRL-P4,"Pala redonda # 4 T-2000, mango largo 45', TRUPER",1.826,Pieza,280.17,225,231.9,193.97,254.31,Truper,27112004,7506240000000
11167,PRY-PE,"Pala redonda T-1000, puño 'Y', TRUPER",1.427,Pieza,185.34,149,154.31,128.45,168.1,Truper,27112004,7506240000000
11175,MAC-29T,"Martillo cabeza cónica 29 mm uña curva, mango tubular,TRUPER",1.084,Pieza,180.17,145,150.86,125,162.93,Truper,27111602,7506240000000
11186,TPN-797-6-2,"Llave (pistola) de impacto neumática 1', ind, TRUPER",12.44,Pieza,9051.72,7250,7543.1,6250,8232.76,Truper,27131501,7506240000000
11188,TPN-876-2,"Rectificador neumático 1/4' recto, TRUPER",0.465,Pieza,469.83,375,383.62,323.28,426.72,Truper,27131500,7506240000000
11205,EMB-25,"Embudo plástico 250 ml, cuello rígido, TRUPER",0.04,Pieza,13.36,10,11.21,8.62,12.5,Truper,31162800,7506240000000
11207,EMB-50,"Embudo plástico 500 ml, cuello flexible con filtro, TRUPER",0.094,Pieza,39.66,29,31.9,25,35.34,Truper,31162800,7506240000000
11229,RN-X13,"Llanta completa imponchable 13-1/2', incluye eje y baleros",2.92,Pieza,405.17,325,335.34,280.17,369.83,Truper,31162702,7506240000000
11231,CT-9B,"Cuchara para albañil 9' forjada tipo Filadelfia, mgo Comfort",0.335,Pieza,193.97,155,159.48,133.62,176.72,Truper,27112200,7506240000000
11232,CT-10B,"Cuchara para albañil 10' forjada tipo Filadelfia,mgo Comfort",0.367,Pieza,206.03,165,171.55,142.24,188.79,Truper,27112200,7506240000000
11234,CT-11B,"Cuchara para albañil 11' forjada tipo Filadelfia,mgo Comfort",0.445,Pieza,219.83,175,180.17,150.86,197.41,Truper,27112200,7506240000000
11237,LPB-10T,"Lima plana bastarda 10' con mango doble inyección, TRUPER",0.333,Pieza,111.21,82,92.24,70.69,100.86,Truper,27111918,7506240000000
11238,LPM-6T,"Lima plana muza 6' con mango doble inyección, TRUPER",0.139,Pieza,64.66,47,53.45,40.52,57.76,Truper,27111918,7506240000000
11240,LPM-8T,"Lima plana muza 8' con mango doble inyección, TRUPER",0.198,Pieza,80.17,59,66.38,50.86,73.28,Truper,27111918,7506240000000
11241,LPM-10T,"Lima plana muza 10' con mango doble inyección, TRUPER",0.34,Pieza,116.38,85,94.83,73.28,103.45,Truper,27111918,7506240000000
11243,LMCB-10T,"Lima media caña bastarda 10' mango doble inyección, TRUPER",0.324,Pieza,128.45,95,107.76,81.9,116.38,Truper,27111918,7506240000000
11244,LRB-10T,"Lima redonda bastarda 10' con mango doble inyección, TRUPER",0.195,Pieza,80.17,59,66.38,50.86,73.28,Truper,27111918,7506240000000
11246,LES-10T,"Lima escofina 10' con mango doble inyección, TRUPER",0.33,Pieza,142.24,105,116.38,90.52,128.45,Truper,27111918,7506240000000
11247,LRM-6T,"Lima redonda muza 6' con mango doble inyección, TRUPER",0.1,Pieza,57.76,43,48.28,37.07,53.45,Truper,27111918,7506240000000
11249,CAR-81,"Carretilla 8 ft3 Neumática, bastidor tubular, TRUPER",18.44,Pieza,1831.9,1595,1508.62,1375,1659.48,Truper,24101507,7506240000000
11250,CAR-82,"Carretilla 8 ft3 Doble llanta neumática, bastidores acero",21.16,Pieza,2004.31,1750,1659.48,1508.62,1823.28,Truper,24101507,7506240000000
11252,CRP-3HX,"Marro para herrería 3 lb mango 12', TRUPER",1.39,Pieza,185.34,149,154.31,128.45,168.1,Truper,27111600,7506240000000
11253,CRP-4HX,"Marro para herrería 4 lb mango 12', TRUPER",1.92,Pieza,228.45,185,193.97,159.48,211.21,Truper,27111600,7506240000000
11254,BCT-1X6,"Broca para concreto de 1 x 6', TRUPER",0.31,Pieza,214.66,159,176.72,137.07,197.41,Truper,27111543,7506240000000
11255,MD-3HX,"Marro demoledor 3 lb, mango 12', TRUPER",1.44,Pieza,185.34,149,154.31,128.45,168.1,Truper,27111600,7506240000000
11256,MD-4HX,"Marro demoledor 4 lb, mango 12', TRUPER",1.961,Pieza,231.9,185,193.97,159.48,211.21,Truper,27111600,7506240000000
11257,BCT-1X12,"Broca para concreto de 1 x 12', TRUPER",0.64,Pieza,297.41,220,245.69,189.66,271.55,Truper,27111543,7506240000000
11289,BS-1X10,"Broca SDS Plus 1 x 10', TRUPER",0.439,Pieza,314.66,235,262.93,202.59,288.79,Truper,27111543,7506240000000
11290,BS-1X18,"Broca SDS Plus 1 x 18', TRUPER",0.811,Pieza,426.72,315,357.76,271.55,383.62,Truper,27111543,7506240000000
11298,ASP-B3,"Aspersor metálico de 3 brazos con base plástica, TRUPER",0.96,Pieza,443.97,325,366.38,280.17,400.86,Truper,21101803,7506240000000
11391,PCS-4L,"Pala T-2000 cuadrada, tipo español, mango largo 41', TRUPER",1.91,Pieza,292.24,235,245.69,202.59,266.38,Truper,31162800,7506240000000
11392,LLM-2,"Llana 11' canto recto, tipo español, mango madera, TRUPER",0.295,Pieza,66.38,49,55.17,42.24,59.48,Truper,27112200,7506240000000
11444,BROU-RB1/2X,"Broca para router, corte recto, 1/2' con balero, TRUPER",0.035,Pieza,133.62,99,111.21,85.34,119.83,Truper,27112821,7506240000000
11464,BROU-MC1/2X,"Broca para router, media caña, 1/2' con balero, TRUPER",0.035,Pieza,87.93,65,73.28,56.03,80.17,Truper,27112821,7506240000000
11469,BROU-RD1X,"Broca para router, redondeado, 1' con balero, TRUPER",0.05,Pieza,126.72,93,103.45,80.17,113.79,Truper,27112821,7506240000000
11506,CHP-23X,Caja para herramienta 23' industrial con broches metálicos,3.21,Pieza,469.83,375,383.62,323.28,426.72,Truper,31261500,7506240000000
11511,POHE-8CU,"Porta herramientas de cuero con 8 compartimentos, TRUPER",0.586,Pieza,340.52,275,283.62,237.07,314.66,Truper,24112403,7506240000000
11514,POHE-11CU,"Porta herramientas de cuero con 11 compartimentos, TRUPER",0.349,Pieza,185.34,149,154.31,128.45,168.1,Truper,24112403,7506240000000
11515,POHE-7CU,"Porta herramientas de cuero con 7 compartimentos, TRUPER",0.25,Pieza,119.83,95,99.14,81.9,107.76,Truper,24112403,7506240000000
11516,POHE-CLAC,"Porta herramientas de clavos con 2 compartimentos, TRUPER",0.24,Pieza,137.07,110,116.38,94.83,125,Truper,24112403,7506240000000
11520,CA-104,"Carda alambre ondulado 6' x 3/4' para esmeril, TRUPER",0.609,Pieza,223.28,165,185.34,142.24,202.59,Truper,23131503,7506240000000
11523,CA-105,"Carda alambre ondulado 6' x 13/16' para esmeril, TRUPER",0.639,Pieza,237.07,175,197.41,150.86,214.66,Truper,23131503,7506240000000
11524,LLM-2D,"Llana 11' dentado triangular, tipo español, mango madera",0.302,Pieza,66.38,49,55.17,42.24,59.48,Truper,27112200,7506240000000
11525,LLM-2C,"Llana 11' dentado cuadrado 1/4', tipo español, mango madera",0.35,Pieza,66.38,49,55.17,42.24,59.48,Truper,27112200,7506240000000
11529,CO-510,"Carda copa 4' alambre ondulado fino, eje 5/8'-11, TRUPER",0.423,Pieza,168.1,125,142.24,107.76,154.31,Truper,23131503,7506240000000
11533,POHE-10C,"Porta herramientas de carnaza con 10 compartimentos, TRUPER",0.543,Pieza,249.14,199,206.03,171.55,225.86,Truper,24112403,7506240000000
11534,POHE-9C,"Porta herramientas de carnaza con 9 compartimentos, TRUPER",0.534,Pieza,280.17,225,231.9,193.97,254.31,Truper,24112403,7506240000000
11536,POHE-12C,"Porta herramientas de carnaza con 12 compartimentos, TRUPER",0.771,Pieza,392.24,315,326.72,271.55,357.76,Truper,24112403,7506240000000
11537,POHE-13C,"Porta herramientas de carnaza con 13 compartimentos, TRUPER",0.794,Pieza,469.83,375,383.62,323.28,426.72,Truper,24112403,7506240000000
11539,CEA-18E,Cepillo de alambre 51 pinceles acero al carbono con espátula,0.165,Pieza,50,37,41.38,31.9,45.69,Truper,27111907,7506240000000
11540,CEA-10,"Cepillo de alambre curvo anti-chispa, acero latonado, TRUPER",0.13,Pieza,30.17,22,25,18.97,26.72,Truper,27111907,7506240000000
